row_idx,AUC_P_Cell_death,AUC_P_Hepatocyte_injury,AUC_P_Inflammation
523,25883.218153959675,26783.317961433655,29561.008755081763
524,25883.21814920002,26783.317936304556,29561.00875512687
525,25883.218155750234,26576.937764782724,29561.00875512325
526,25883.218155750234,26576.937764782724,29561.00875512325
527,25868.17831872405,26574.603701827422,29561.008755500352
528,25868.17831985665,26574.603719337058,29561.00875552794
529,25676.455019625868,26574.439446844626,29539.784661219568
530,25676.45502002117,26573.18807213699,29539.784661200574
531,29250.319942102742,659.9232846139865,26907.158901396942
532,29257.791825635926,659.9235925566063,26907.15889816391
533,29242.25560968106,659.9037223150658,26763.058622726337
534,29242.255606686456,659.903722427419,26763.05863650465
536,29242.232292086006,659.9035756370442,26763.05865030427
535,29242.232292091736,659.9035756370297,26763.058650270086
537,29242.232292090885,659.9035756367625,26763.058649550083
538,29242.2322920854,659.9035756368222,26763.058650107636
540,29242.23229208085,659.9035752678594,26763.058653890635
539,29242.232292085147,659.9035756368222,26763.058650112864
541,29011.311081123604,659.74398519036,26763.058654365945
542,29009.260655684837,659.7439391545386,26763.05864630007
543,29009.260655687118,659.7439390917244,28068.570014377925
544,28983.47308769533,659.7219267545171,27956.0946946285
545,28983.47308700527,931.659974248743,27956.094688192796
546,29007.61783886383,931.6890388935346,28048.30527141864
548,29007.40732517402,926.7634131663389,28048.30527206487
547,29007.61783972349,926.7803931725252,28048.305272876612
549,29007.407325173193,926.7634131784657,28048.30527206506
552,29007.407325380245,926.7634131203174,28048.305278199252
550,29007.407324443764,926.7634132084535,28048.305271529713
551,29007.407325376258,926.7634131381327,28048.30527137147
553,29007.407325376855,926.7634130963028,28048.305285232796
554,29007.40732555859,926.763413228453,28048.30527193974
555,28995.927738159757,926.7110953733402,28006.877015178314
556,28995.891362297752,926.7081141308933,28006.87701227521
558,28995.891362298138,926.7081139685868,28006.877011085482
557,28995.891362297545,926.7081141390432,28006.877012276123
559,28995.891361622995,919.4827371897713,28006.87701410667
560,28995.8913623171,921.9468364645011,28006.87700853681
562,28978.4736595585,921.3697262237567,28006.87701046338
561,28995.903141430586,921.9469545987395,28006.87701333732
563,28978.47366000864,921.3697261237683,29520.389786465843
564,28978.473660008596,27267.154622036283,29520.389786462052
565,28978.47365939375,27294.284903719727,29520.38978645145
566,28978.473659358642,27294.284903626678,29520.389786460164
567,28978.4736593586,27294.28490362609,29520.389786476102
568,28978.47365949375,28727.609945028402,29520.389786914508
569,28978.473659697,28599.843375808057,29520.389786462234
570,28984.22087062886,28599.87651054938,29520.389786499512
571,28984.220871081867,28593.76830510157,29520.38978649798
572,28984.220871081816,28593.768305100893,29520.389786471635
573,28984.220869027966,28622.033893553355,29520.389786464162
574,28984.22086902798,28622.03389355351,29520.38978646765
575,28984.197400554956,28622.033418509243,29520.389786473286
576,28952.557943995103,28618.512814250804,29487.599399793893
577,27620.16457874648,28618.29896121715,29487.59939953884
580,27620.16458191867,28567.003727146686,29487.599399495204
578,27620.164579105338,28618.2989612171,29487.5993995325
579,27620.164579368742,28618.298956438968,29487.59939946508
582,27571.426286269583,28566.996168329497,29487.599399911298
581,27571.42628355611,28566.996168071204,29487.599399565515
583,27571.42628763368,28603.73027383002,29487.599399915307
584,27571.42628937979,28603.730273829897,29487.599399924147
585,27571.426283120272,28603.730276789058,29487.59939990338
586,27571.426291105734,28603.73027678902,29487.59939988752
587,27571.426291105734,28603.73027678902,29487.59939988752
588,27571.329443080227,28603.716484848035,29487.5993998983
590,28924.748978150037,28400.715158428484,27349.841575584313
591,28924.748978659867,28400.715158139312,27349.841574997954
592,28966.163209342605,28406.628240336722,27521.921773024664
589,27571.329443106202,27366.94403219838,29487.59940001063
593,28966.163209251827,28406.628240020284,27521.921773096154
594,28966.201507840105,28406.64020495858,27521.921773141257
595,28966.20150780482,28417.59688244083,27521.921773124042
596,28964.511797302846,28417.595609187778,27521.9217731776
597,28964.511797302872,28417.595609187796,27521.921773428177
598,28964.51179730285,28417.595609187912,27521.92177343597
599,28964.511797302926,28417.595609187927,27521.921773435388
600,28964.511797289244,28417.595605701972,27521.92177313789
601,28964.520928856688,28417.62502009383,27521.92177317639
602,28964.54501240895,28417.790270356956,27521.921773337657
603,28964.54501258269,27281.095998430188,27521.92177327967
604,28964.5450124309,27281.095998488112,28345.32229075946
605,28924.897242749248,27275.796554871336,28258.021908667026
606,28924.897242545347,27275.796553607714,28258.02190767943
607,28924.897242492436,27133.771911793665,28258.02191417531
609,28965.205197681753,27104.95949424693,28342.786913546865
608,28965.205197657917,27139.90294910998,28342.786909092087
610,28965.20519759266,26272.839493095198,28342.786904767323
613,28965.205194834052,26272.839503847583,28342.786921022496
612,28965.205195455346,26272.839483351203,28342.78690653592
611,28965.20519759266,26272.839493095198,28342.786904767323
614,28965.205194833703,26272.839506490374,28342.786906612208
615,28965.2051966177,26272.839496550485,28342.78691434301
616,28965.15426766152,26272.818114461934,28342.786914439548
617,28963.515626680342,26264.499715844977,28342.78691223606
618,28983.05966720652,26264.51651672242,28342.786910704934
620,28983.059667234702,26264.51651515437,28342.786918001635
621,28983.059667218826,26264.516517050386,28342.786918008183
619,28983.05966720067,26264.516517604923,28342.78691070495
622,28983.059667041456,26510.52990334588,28342.786917986217
625,28983.059667108217,26522.277938184667,28342.78691799269
623,28983.059667044818,26510.529903046772,28342.786918030197
624,28983.059667050737,26510.52989565087,28342.786918029822
626,28983.05966710199,26522.27795927727,28342.786917994148
627,28983.059667117697,26522.277959776464,28342.786917994054
629,28983.05966684183,26538.357003142162,29530.174425900455
628,28983.05966693931,26522.27796338554,29530.174425922494
630,28983.059666968682,26520.73598336958,29530.174425765843
631,28983.05966702892,26520.735985427353,29530.174425735306
633,28983.059667117377,28731.65167257373,29530.174425760142
632,28983.05966702851,26520.73598398049,29530.174425743702
634,28983.059667117337,28731.651672573338,29530.174425769503
635,28985.25294782086,28731.66507066401,29530.174426100806
636,28985.25294782097,28731.665070663952,29530.17442611412
637,29224.167624911068,28748.401494184698,29530.174425811863
638,29224.16762491112,28748.40149418469,29530.1744258006
639,29224.16762538779,28521.637937724045,29530.174425866142
640,28803.02050588076,28521.082712034236,29530.17442644503
642,28803.081929770924,28456.353182521198,29530.174426434165
643,28803.081927408377,28564.807579194938,29530.174426479276
641,28803.02050564756,28456.089850473312,29530.174426435613
644,28803.081927390158,28564.807578790445,29530.174426496716
646,28821.77407088861,28565.60438663811,29543.094078795148
645,28802.917719412395,28564.569703396446,29530.174426523186
647,28855.897503932603,28566.88209720099,29560.789221679755
648,28860.447138174284,28566.886712976666,29560.78922088301
649,22755.490841053004,28691.091550856763,29377.67418022994
650,23319.478858833027,28691.63047435956,29400.25513281252
651,23319.47887949751,28691.630474359357,29400.2551328028
652,23319.47885757841,28738.257786548806,29400.255132463968
653,23319.4788576748,28776.227283031054,29400.2551325261
654,23319.478852824453,28776.22728303052,29400.255132523635
655,23319.478870590414,28776.22728302839,29400.255132531955
656,23319.47885561828,28776.22728302899,29400.25513250976
657,23318.84922665693,28776.125945254935,29400.25513239283
658,23318.84922535046,28759.67662993835,29400.25513219124
659,23318.849219847783,28759.676629938334,29400.25513216108
661,23493.68098507088,28761.32335072509,29406.885515298698
662,23493.680959879704,28761.323351503597,29406.885515356924
660,23493.34332844727,28761.318973167527,29406.885515400736
663,23493.68096187814,28761.323345370052,29406.885516076163
666,23493.6809792293,28777.66745612087,29406.885515294493
664,23493.68096576081,28761.323345370056,29406.885516076647
665,23493.68096576081,28761.323345370056,29406.885516076647
667,23493.680998136653,28776.78671861734,29406.885515300426
670,23488.242433304884,29148.60928700422,29406.885515907383
668,23493.680994407674,28776.786718798954,29406.885515392263
669,23488.242436878092,28776.786113217924,29406.88551524604
671,23488.242438037276,29148.60928700328,29406.885515873288
673,28670.79731420392,29125.698634423487,29406.88551482065
672,23404.493772583417,29125.220834464264,29406.885514833702
674,28670.797314203905,29125.698634423483,29406.88551482063
675,28670.7973142204,29075.659449673756,29406.885514936766
676,28670.797314104566,29075.659448912716,29362.69312782604
677,28662.94017084164,29075.658680289627,29362.693127771447
678,28673.888568570736,29075.662222569605,29362.69312772638
679,28673.92825935945,29075.676820623426,29362.693127730246
680,28673.928259488177,28929.87193037489,29362.693126535698
681,28673.928259488108,28929.871930374888,29362.693126437065
682,28673.928259237797,28929.57113261196,29362.69312771566
683,28673.928259903732,28575.82056549984,29362.69312725457
684,28673.928260213477,28575.820572390152,29593.719780049847
685,28673.9282601645,28575.820569372292,29593.719780058862
686,28673.92826016475,28575.820569359592,29593.719780021613
687,28673.92826016189,28575.820569332347,29593.7197800818
688,28673.92998012468,28575.86444377272,29593.71978003317
689,28673.92998012428,28575.86444379097,29593.719780031148
690,28673.929980124594,28575.86444383204,29593.719780027634
691,28673.929980176665,28575.864440889596,29593.71978016921
693,28673.86443318433,28575.81389099367,29593.719780531457
692,28673.929980183817,28575.86444060841,29593.719780433872
694,28643.44746452233,28571.53347040029,29574.71158377479
695,28643.44746457002,28573.139080171644,29574.7115837931
696,28638.80354909923,28573.135373081343,29574.711584592973
697,28638.803549058226,28576.857337626443,29574.711584576668
698,28638.80354861282,26689.508636280843,29574.711584589117
700,28597.761796663137,26683.22046075026,29545.74146720932
699,28597.761796880855,26683.220444396607,29545.741467154745
701,28526.2108973762,26676.310100426086,29501.806022290235
702,29005.444274745198,26718.85817481344,29501.806021236633
703,29005.444274079546,26718.858182003336,29501.806021180415
705,29005.44715150231,26718.890815652136,29501.80602122532
704,29005.447151501234,26718.890819155306,29501.806021258264
706,29005.447151502278,26718.890810295285,29501.806021206372
707,29005.447151502303,26718.890813443148,29501.806021239172
709,25308.339315592286,26880.3699886529,28279.519687839973
708,25308.339314133722,26880.36998865341,28279.519687839937
710,25308.33931360495,26849.10692467421,28279.519688510944
711,25306.707363448364,26848.97119491439,28279.51968817884
712,25306.707362075053,26889.758925327544,28279.519689092405
713,25306.70736170453,26889.758936817983,28279.519688011063
715,25670.519315772268,26901.686419626712,29544.50771884531
714,25306.70735996102,26889.758937681352,29506.50766814502
717,25670.519315259226,26901.68641498129,29544.50771894811
716,25670.519315544305,26901.686425221793,29544.507718819375
719,25368.984996434763,26891.102347681957,29511.802347478442
720,25368.984992939666,26891.102343806353,29511.80234748892
718,25670.51931739175,26901.686379345225,29544.507718845663
721,25368.984996509767,26891.102349214034,29492.44993215699
724,28756.373966723644,26894.12747594436,29492.44993222881
722,25368.984995692816,26891.102349435,29492.449932156742
723,28756.37396672363,26894.127475774476,29492.449932266587
725,28793.20373500494,26901.964139770647,29520.28376300698
726,28793.264021278526,26901.96897722491,29520.283762920895
727,28793.26402054887,19966.79587405824,29520.28376286794
728,28793.264020548886,19966.7958740565,29520.28376286802
729,28793.26402053543,19966.795854122585,29520.28376288375
730,28794.230394432623,19966.803074435502,29520.283762887335
731,28794.230397196523,14506.20667580581,29520.28376288757
732,28794.230397605017,25806.432232450417,29520.283762846564
733,28794.23039743065,21744.68268533908,29520.283762856525
734,28808.080176025695,21890.741759653807,29520.283762897816
735,28808.053759719565,21890.530991503183,29520.283762879197
736,28808.096163719783,21890.815278081696,29520.28376293307
737,28808.096163719798,21890.81517333064,29520.283762840772
738,28808.09617014977,21521.99100670132,29520.283762871783
739,28779.276527914062,21516.543835104934,29493.778923093007
740,28779.276527972874,21553.141168660237,29493.778923105434
741,28779.27652796566,21481.223927303003,29493.77892308875
742,29103.132956532194,21610.23488246258,29493.778922876034
743,29103.1329565322,21610.23487978698,29493.7789228767
744,29103.132956534188,21862.698840711528,29493.77892288979
745,29103.132956157027,21862.69872463392,29493.77892291801
746,29103.132956157075,21862.69882727154,29493.778922907695
747,29103.13295615704,21862.69882704574,29493.77892290767
748,29103.13295615704,21862.698827044263,29493.77892290767
749,29117.621842358385,21865.794814914396,29510.5625376152
751,29117.62184237851,21865.794823999993,29510.562537608035
750,29117.621842378525,21865.794835451212,29510.56253761289
752,29117.621842369626,21865.79483621992,29510.562537621438
